#OTU_ID,PID126,PID127,PID129,PID130,PID131,PID132,PID133,PID134,PID135,PID136,PID137,PID140,PID141,PID142,PID143,PID144,PID145,PID146,PID147,PID149,PID207,PID232,PID238,PID239,PID240,PID241,PID242,PID243,PID244,PID245,PID246,PID247,PID248,PID249,PID250,PID251,PID252,PID253,PID255,PID256,PID257,PID258,PID259,PID260,PID261,PID262,PID263,PID264,PID265,PID266,PID267,PID268,PID269,PID270,PID271,PID272,PID273,PID274,PID275,PID276,PID277,PID278,PID279,PID280,PID281,PID282,PID283,PID284,PID285,PID290,PID299,PID300,PID301,PID302,PID303,PID304,PID306,PID309,PID467,PID468,PID469,PID470,PID471,PID472,PID473,PID474,PID475,PID476,PID477,PID478,PID481,PID484,PID485,PID486,PID487,PID488,PID489,PID490,PID491,PID492,PID493,PID494,PID495,PID496,PID497,PID498,PID525,PID526,PID527,PID528,PID529,PID530,PID531,PID532,PID533,PID534,PID535,PID536,PID537,PID538,PID539,PID540,PID541,PID542,PID544,PID545,PID546,PID547,PID548,PID549,PID550,PID551,PID552,PID553,PID554,PID555,PID556,PID560,PID561,PID562,PID563,PID564,PID565,PID566,PID567,PID568,PID569,PID570,PID571,PID572,PID573,taxonomy
OTU_29372,921.9385363,2553.393378,1317.681547,2443.511233,1912.853943,1684.861121,4340.754643,1705.911488,2511.002511,2690.130615,3284.280384,1375.45579,2891.396403,1617.647649,3092.306481,1443.164995,1135.206744,3125.993716,1578.35321,1191.736522,5562.178147,4328.311351,4763.445306,424.3886192,663.4502086,713.9188247,1519.977167,2018.69586,915.8097132,1212.935056,1774.491828,0,970.6885486,1067.544848,209.2726891,250.7286097,1324.496806,846.6226039,3244.442478,2551.411138,1045.81452,814.9451831,2530.773701,1664.027056,2755.869679,3088.714522,1036.553769,782.1335666,2106.131051,1837.628507,1162.119709,2020.671192,2206.920075,958.0405236,2197.967021,2519.381894,2810.380946,1288.842278,1211.139089,3151.194391,1547.517219,2792.196955,709.7464612,536.4405327,2335.771135,569.5975729,1527.421404,1804.06375,1815.021421,223.8254608,1394.546713,527.1861364,1299.761575,817.3076503,436.9970756,2073.082417,779.4218773,0,365.0568209,0,4931.778284,1710.709167,1025.261035,1250.083256,2469.055374,1826.89564,1152.949797,811.5919576,290.3136395,1360.591885,722.3268347,1907.433492,2308.228861,2582.384733,3287.130924,2694.544184,3205.172136,923.5920766,3173.287616,2872.312499,3992.995059,4195.679472,1876.244311,1249.047869,3581.196605,1728.193243,5334.049988,1007.865937,5831.259673,4639.728882,3269.727073,4925.030744,4576.00117,6655.868357,4074.577125,1900.379915,7077.212546,4858.231464,5378.206902,3120.014899,1799.421814,1267.69711,1862.831836,2391.251689,723.2661031,4888.656062,558.7889823,1907.669541,1754.028574,4437.604575,4803.206655,2238.570924,815.6871815,0,2240.750875,6194.825968,5478.835606,928.635887,5703.368154,4551.708029,3876.846858,7939.287877,7334.402988,7752.220465,9696.572904,5658.742119,3002.883662,1542.333492,3983.098082,3196.764958,1301.276608,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_2888,768.2821135,232.1266708,263.5363095,2172.009985,1275.235962,1991.199507,3005.13783,2345.628296,1674.001674,1241.598745,1094.760128,825.273474,642.5325341,693.2775639,2319.229861,1731.797994,567.6033722,1786.282124,394.5883024,1787.604782,695.2722684,3895.480216,1299.121447,2970.720334,663.4502086,2855.675299,3647.945202,4441.130891,2747.429139,0,1330.868871,699.9576768,1941.377097,355.8482828,627.8180674,0,1103.747338,1209.460863,748.717495,4009.36036,1045.81452,2648.571845,2783.851071,3328.054111,6299.130696,2851.121097,1943.538317,1303.555944,1303.795412,2004.685644,1394.543651,3031.006788,3634.927182,1642.355183,2857.357128,2519.381894,4496.609513,3608.758378,6964.049761,2520.955513,1805.436755,1675.318173,1182.910769,1072.881065,4087.599487,1423.993932,1145.566053,4209.482083,1089.012853,447.6509216,3486.366783,1054.372273,2599.523151,817.3076503,1747.988302,3316.931866,779.4218773,739.5661761,1095.170463,907.6038141,704.5397548,855.3545837,1025.261035,1875.124884,1371.69743,456.7239099,2594.137043,1082.12261,1161.254558,680.2959424,1264.071961,2997.395487,5193.514937,4088.775828,3067.988862,3261.816644,4407.111687,1616.286134,1670.151377,2872.312499,1681.261077,3995.885211,3960.960211,832.6985797,1790.598302,2221.962741,2540.023804,1259.832421,2332.503869,1159.932221,5449.545121,3134.110474,4037.648091,1941.294938,4074.577125,2375.474894,5111.320172,4858.231464,3073.261087,1134.550872,1145.086609,760.618266,232.8539795,1328.473161,1687.620907,2933.193637,186.2629941,0,1002.302042,0,2701.803744,3730.95154,0,0,896.3003499,1327.462708,547.8835606,1857.271774,3326.964756,1400.525547,1723.043048,1984.821969,5641.848453,1292.036744,4155.674102,4580.886478,1251.201526,0,4232.041712,2797.169338,1858.966583,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_12528,614.6256908,1857.013366,527.072619,1357.506241,1275.235962,2603.876278,5008.56305,2132.38936,1674.001674,1448.53187,2189.520256,550.182316,963.7988011,231.0925213,0,288.632999,283.8016861,0,789.1766048,2383.473043,5562.178147,2596.986811,1732.161929,3395.108954,1658.625522,2855.675299,6383.904103,6056.087579,5800.128183,606.4675279,6210.721398,699.9576768,3559.191345,0,3348.363026,250.7286097,1986.745209,604.7304314,7986.319946,6196.284193,1626.822586,3463.517028,3036.928441,554.6756852,2165.326177,1425.560548,906.9845481,0,1203.503458,334.114274,813.4837966,505.167798,259.6376558,410.5887958,0,0,562.0761892,0,605.5695444,0,0,2233.757564,946.328615,178.8135109,0,0,0,0,0,0,0,0,0,408.6538251,873.9941512,414.6164833,2338.265632,1109.349264,365.0568209,0,4579.508406,2138.386459,8202.088282,13125.87419,15637.35071,2283.61955,9511.835824,2164.24522,1451.568198,4081.775654,2889.307339,4359.847982,3462.343291,2582.384733,2191.420616,567.2724599,200.3232585,461.7960383,0,820.660714,630.472904,1398.559824,416.9431801,277.5661932,0,246.884749,0,0,0,1159.932221,1089.909024,1343.190203,538.3530788,1109.311393,740.8322046,950.1899576,786.3569495,373.7101126,1152.472908,283.6377181,1145.086609,0,0,1328.473161,2169.798309,1955.462425,0,476.9173852,3758.632658,443.7604575,2701.803744,2984.761232,0,0,1792.6007,10619.70166,8766.136969,4178.861492,9030.33291,5602.102189,6030.650667,5103.827921,6770.218143,14470.81153,11543.53917,9700.700776,2001.922442,661.0000679,248.9436301,3995.956198,1858.966583,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_1575,768.2821135,464.2533415,1054.145238,1086.004992,318.8089905,306.3383857,2337.329423,1919.150424,4603.504603,2069.331242,10400.22122,550.182316,1927.597602,231.0925213,386.5383101,0,567.6033722,446.5705309,0,1191.736522,0,432.8311351,433.0404824,1273.165858,0,356.9594124,303.9954335,3229.913376,0,1212.935056,4879.852527,2799.830707,3235.628495,6761.117373,2720.544959,2758.014707,4194.239886,120.9460863,8485.464943,12757.05569,1045.81452,3463.517028,0,2218.702741,2952.717514,10216.51726,1554.830654,651.7779721,501.459774,167.057137,0,1515.503394,778.9129675,821.1775917,1978.170319,0,562.0761892,1546.610733,1513.923861,945.3583174,2063.356292,2233.757564,2602.403691,178.8135109,8759.141757,284.7987865,0,601.3545833,1089.012853,0,697.2733565,2635.930682,1624.701969,0,0,829.2329666,0,739.5661761,0,1361.405721,352.2698774,3421.418335,1367.014714,10625.70767,1097.357944,8677.754289,1152.949797,6222.205009,290.3136395,3061.331741,1083.490252,4632.338481,2308.228861,8607.949111,4163.69917,850.9086898,1001.616293,230.8980191,0,273.5535713,2101.576347,0,3335.545441,555.1323864,298.4330504,246.884749,3810.035705,0,3790.318788,1391.918665,6902.757153,3134.110474,2422.588855,4991.901268,740.8322046,950.1899576,3538.606273,5231.941576,4609.89163,1134.550872,327.1676026,0,0,0,0,0,0,0,250.5755105,5768.885947,1801.202496,2611.666078,815.6871815,436.9193343,1792.6007,3097.412984,6574.602727,4178.861492,9980.894269,2100.788321,7753.693715,1417.729978,2256.739381,1292.036744,6002.640369,1616.783463,250.2403052,0,248.9436301,199.7978099,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_10066,3073.128454,4178.280074,1317.681547,5701.52621,3506.898895,8730.643991,10017.1261,14287.00871,7533.007533,17175.44931,9852.841153,3026.002738,3212.66267,924.3700852,1159.61493,1154.531996,1702.810117,2232.852655,2367.529814,6554.550868,12862.53697,5193.973622,8227.769165,3395.108954,5307.601669,4640.472361,5471.917803,5248.609235,4884.31847,303.2337639,1330.868871,0,323.5628495,711.6965656,627.8180674,0,882.9978707,0,1497.43499,1093.461916,697.2096799,611.2088873,1518.46422,924.4594754,1377.93484,475.1868495,129.5692212,0,401.1678192,0,929.6957675,505.167798,389.4564838,821.1775917,219.7967021,503.8763787,0,0,908.3543166,630.2388783,515.8390729,3350.636346,2365.821537,357.6270218,1167.885568,569.5975729,763.710702,601.3545833,726.0085683,671.4763823,697.2733565,0,0,817.3076503,2184.985378,1243.84945,1558.843755,369.783088,730.1136417,0,1056.809632,2566.063751,1708.768392,3750.249767,3292.073833,456.7239099,1152.949797,541.0613051,0,1020.443914,541.745126,0,288.5286076,430.3974556,1095.710308,283.6362299,200.3232585,0,334.0302754,273.5535713,840.6305387,799.1770423,1250.82954,555.1323864,298.4330504,0,508.0047607,251.9664842,583.1259673,1391.918665,1453.212032,0,1076.706158,0,1481.664409,950.1899576,2359.070849,1494.84045,1152.472908,2552.739462,1308.67041,760.618266,1164.269897,2125.557057,482.1774021,2281.372829,372.5259882,476.9173852,1252.877553,2218.802287,2101.402912,1119.285462,0,0,2240.750875,4867.363261,6026.719166,928.635887,2851.684077,1750.656934,2584.564572,2268.367965,4513.478762,3617.702884,923.4831337,1347.319552,0,220.333356,248.9436301,998.9890494,1115.37995,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_26397,768.2821135,232.1266708,790.6089285,1086.004992,1594.044952,1991.199507,4674.658846,4264.77872,9207.009207,5173.328105,14231.88167,825.273474,2891.396403,231.0925213,0,1154.531996,851.4050583,2679.423185,3156.706419,2979.341304,14600.71764,7790.960433,6495.607236,424.3886192,0,0,0,403.7391719,305.2699044,0,0,0,0,0,0,0,1324.496806,120.9460863,1996.579987,3280.385749,348.6048399,2037.362958,759.2321102,2033.810846,590.5435027,3563.901371,259.1384423,0,100.2919548,0,116.2119709,168.389266,259.6376558,0,0,0,0,257.7684556,0,315.1194391,1805.436755,1116.878782,1419.492922,1251.694576,9343.084541,569.5975729,0,3006.772917,1089.012853,447.6509216,697.2733565,2108.744545,1299.761575,408.6538251,2184.985378,2073.082417,389.7109387,739.5661761,730.1136417,0,704.5397548,1710.709167,1708.768392,3125.208139,1371.69743,456.7239099,576.4748984,1082.12261,580.6272791,680.2959424,180.5817087,3269.885986,577.0572152,2151.987278,1753.136493,850.9086898,1602.586068,230.8980191,167.0151377,683.8839283,840.6305387,399.5885211,1042.35795,138.7830966,596.8661008,246.884749,2032.019043,503.9329684,6705.948624,1159.932221,9445.87821,3805.705575,4306.82463,6655.868357,2592.912716,1425.284936,5111.320172,8221.622477,5378.206902,1134.550872,817.9190065,0,2095.685815,3454.030218,1205.443505,2281.372829,186.2629941,0,2505.755105,3106.323202,2701.803744,0,0,0,896.3003499,5752.338399,2739.417803,6500.451209,6178.648833,3151.182481,6030.650667,4253.189934,4513.478762,7235.405767,9696.572904,6197.66994,0,220.333356,3734.154452,2797.169338,371.7933165,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_10233,768.2821135,464.2533415,1317.681547,1629.007489,1275.235962,4748.244978,5342.467253,6823.645952,4185.004185,6828.793099,6842.250801,275.091158,2248.863869,462.1850426,773.0766202,865.898997,1135.206744,3125.993716,3945.883024,8938.023911,12514.90083,7358.129297,10826.01206,2970.720334,2985.525939,3212.634711,2735.958901,3633.652547,3357.968948,1516.16882,443.622957,0,647.125699,355.8482828,209.2726891,752.1858292,1765.995741,483.7843451,1996.579987,728.9746109,232.4032266,814.9451831,1518.46422,184.8918951,787.391337,475.1868495,518.2768846,0,702.0436836,167.057137,464.8478838,168.389266,259.6376558,0,0,0,0,773.3053667,0,630.2388783,773.7586094,1116.878782,1656.075076,2324.575642,2335.771135,854.3963594,1527.421404,2405.418333,1452.017137,1566.778225,2440.456748,1054.372273,1949.642363,0,3058.979529,2902.315383,1948.554693,2958.264704,1095.170463,453.8019071,1761.349387,3849.095627,4442.79782,2500.166512,2743.394861,456.7239099,1441.187246,541.0613051,580.6272791,340.1479712,0,1634.942993,865.5858229,645.5961833,2191.420616,425.4543449,400.646517,0,501.0454131,273.5535713,840.6305387,199.7942606,833.8863603,0,149.2165252,740.6542469,254.0023804,503.9329684,291.5629837,1159.932221,1816.51504,2462.515372,1884.235776,1663.967089,1852.080511,1900.379915,2752.249323,2989.680901,3457.418723,850.9131542,1308.67041,0,3492.809692,3719.72485,964.3548042,1955.462425,186.2629941,476.9173852,1252.877553,1331.281372,2701.803744,1865.47577,407.8435907,436.9193343,1344.450525,6637.313538,2739.417803,1392.953831,475.2806795,3501.313868,861.5215239,4536.73593,2256.739381,2842.480837,3693.932535,2964.103015,750.7209156,661.0000679,497.8872602,399.5956198,557.6899748,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_1502,307.3128454,696.3800123,263.5363095,814.5037443,2550.471924,765.8459641,1669.521017,426.477872,418.5004185,827.7324969,821.0700961,1375.45579,1927.597602,1848.74017,1159.61493,1443.164995,1135.206744,2679.423185,789.1766048,2383.473043,347.6361342,432.8311351,866.0809647,848.7772384,331.7251043,356.9594124,1823.972601,4844.870063,610.5398088,1819.402584,443.622957,1049.936515,323.5628495,711.6965656,627.8180674,501.4572195,441.4989354,362.8382588,249.5724983,2186.923833,464.8064532,1222.417775,506.1547401,1479.135161,1377.93484,1425.560548,518.2768846,130.3555944,1002.919548,2505.857055,1510.755622,2525.83899,1557.825935,547.4517278,1538.576915,2015.505515,3372.457135,3608.758378,4238.986811,1260.477757,515.8390729,837.6590865,473.1643075,2145.762131,7007.313406,569.5975729,381.855351,3006.772917,1815.021421,895.3018431,348.6366783,527.1861364,1299.761575,1225.961475,436.9970756,1243.84945,3507.398448,369.783088,0,907.6038141,1761.349387,2138.386459,683.5073569,3125.208139,1920.376402,1826.89564,1152.949797,811.5919576,290.3136395,1020.443914,1264.071961,2452.41449,2596.757469,1936.78855,2191.420616,1134.54492,200.3232585,1616.286134,835.0756885,820.660714,1681.261077,2597.325387,1042.35795,1110.264773,1342.948727,2715.732238,1270.011902,2015.731874,2624.066853,2783.837329,2179.818048,671.5951015,1345.882697,2495.950634,2963.328818,950.1899576,6684.034071,1121.130338,1152.472908,850.9131542,817.9190065,1014.157688,465.7079589,1062.778529,482.1774021,977.7312124,186.2629941,953.8347703,2255.179595,443.7604575,2101.402912,4850.237002,0,0,2240.750875,442.4875692,547.8835606,0,2376.403397,1400.525547,1292.282286,283.5459956,2256.739381,775.2220465,1846.966267,1616.783463,1251.201526,440.6667119,746.8308903,998.9890494,1673.069924,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_3696,768.2821135,928.506683,263.5363095,1900.508737,956.4269715,765.8459641,2337.329423,1279.433616,418.5004185,413.8662484,1915.830224,550.182316,963.7988011,462.1850426,1159.61493,2020.430993,567.6033722,1339.711593,1578.35321,1191.736522,1042.908403,432.8311351,866.0809647,848.7772384,0,713.9188247,303.9954335,403.7391719,610.5398088,1819.402584,887.245914,699.9576768,647.125699,355.8482828,0,501.4572195,662.2484031,0,1247.862492,1822.436527,464.8064532,814.9451831,2277.696331,1479.135161,787.391337,1425.560548,777.4153269,391.0667833,1303.795412,2672.914192,1859.391535,2694.228256,2596.376558,1231.766387,2857.357128,3275.196462,4777.647608,3350.989922,3027.847722,4411.672148,3095.034438,1396.098477,2129.239384,1966.94862,4671.542271,1993.591505,381.855351,0,1452.017137,223.8254608,348.6366783,1054.372273,974.8211816,1225.961475,3495.976605,829.2329666,389.7109387,369.783088,365.0568209,0,704.5397548,2138.386459,341.7536784,1875.124884,823.0184582,0,288.2374492,270.5306525,290.3136395,1360.591885,722.3268347,1362.452494,1442.643038,860.7949111,2410.562677,992.7268048,2604.202361,692.6940574,1670.151377,136.7767857,1260.945808,1798.148345,1250.82954,0,1641.381777,2221.962741,1524.014282,251.9664842,2040.940886,1623.905109,1816.51504,2014.785305,3499.295012,277.3278482,5185.825432,2375.474894,3538.606273,747.4202252,3841.576358,1985.464026,817.9190065,1521.236532,465.7079589,1594.167793,241.088701,2607.283233,0,476.9173852,751.7265316,887.520915,1801.202496,1492.380616,0,436.9193343,0,442.4875692,0,2321.589718,2376.403397,1050.39416,430.760762,0,1692.554536,1033.629395,5540.898802,1077.855642,1501.441831,1101.66678,1244.718151,1997.978099,1301.276608,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_24681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990.350626,713.9188247,2431.963468,1211.217516,305.2699044,0,1330.868871,0,3882.754194,6761.117373,12765.63404,8524.772731,9712.976578,3023.652157,11230.76242,5831.796888,2672.637106,4685.934803,3543.083181,184.8918951,1181.087005,237.5934247,129.5692212,0,100.2919548,0,0,0,0,0,0,0,0,0,0,0,0,279.2196955,0,0,0,0,0,0,0,223.8254608,0,527.1861364,0,0,0,414.6164833,7404.507835,2588.481616,1460.227283,453.8019071,704.5397548,855.3545837,683.5073569,1250.083256,1371.69743,2740.34346,2882.374492,3516.898483,1451.568198,2721.18377,1986.398795,272.4904989,2019.700253,215.1987278,438.2841231,141.818115,200.3232585,0,0,0,0,399.5885211,0,693.915483,0,0,0,0,0,695.9593324,0,0,0,0,0,0,0,0,0,0,163.5838013,0,232.8539795,531.3892643,0,2281.372829,745.0519764,0,2255.179595,1331.281372,1200.801664,1492.380616,0,0,0,442.4875692,3287.301364,2321.589718,6653.929513,3501.313868,7322.932953,7655.741882,3949.293917,3100.888186,923.4831337,2155.711284,250.2403052,0,0,199.7978099,185.8966583,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_5204,153.6564227,232.1266708,0,271.5012481,318.8089905,306.3383857,1001.71261,1066.19468,2511.002511,1034.665621,3010.590352,275.091158,321.266267,231.0925213,386.5383101,0,0,1339.711593,2762.118117,0,3476.361342,3895.480216,1299.121447,1697.554477,1326.900417,1784.797062,3343.949768,3633.652547,3052.699044,909.7012918,887.245914,0,1617.814248,1067.544848,418.5453783,0,1986.745209,120.9460863,1247.862492,2551.411138,581.0080665,814.9451831,506.1547401,1664.027056,1574.782674,1900.747398,777.4153269,782.1335666,501.459774,167.057137,232.4239419,505.167798,1428.007107,547.4517278,219.7967021,503.8763787,1405.190473,515.5369111,908.3543166,0,1547.517219,279.2196955,473.1643075,1609.321598,8175.198973,1993.591505,763.710702,4209.482083,3630.042842,2014.429147,2789.093426,3163.116818,649.8807877,0,873.9941512,2073.082417,0,739.5661761,0,0,704.5397548,1710.709167,1025.261035,1250.083256,1646.036916,456.7239099,864.7123476,1082.12261,580.6272791,680.2959424,180.5817087,1362.452494,577.0572152,1075.993639,1533.994431,709.0905748,2003.232585,230.8980191,334.0302754,957.4374996,420.3152694,799.1770423,1667.772721,0,149.2165252,493.7694979,3302.030945,0,2332.503869,1623.905109,5086.242113,1119.325169,1884.235776,3050.60633,1481.664409,0,5504.498647,1868.550563,3073.261087,1134.550872,327.1676026,253.539422,698.5619384,531.3892643,1205.443505,325.9104041,0,0,250.5755105,2662.562745,1200.801664,1492.380616,0,0,1792.6007,884.9751383,1095.767121,464.3179435,950.561359,700.2627736,430.760762,1134.183982,1692.554536,1033.629395,2308.707834,1077.855642,750.7209156,220.333356,0,599.3934297,929.4832913,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_10048,153.6564227,464.2533415,263.5363095,271.5012481,318.8089905,306.3383857,667.8084066,426.477872,0,620.7993726,273.690032,0,0,0,1159.61493,0,283.8016861,0,1183.764907,595.8682608,3128.725208,865.6622703,866.0809647,1697.554477,4312.426356,2141.756474,6687.899536,4844.870063,5494.858279,909.7012918,6210.721398,699.9576768,2264.939947,355.8482828,4813.27185,250.7286097,2648.993612,1330.406949,4492.30497,4009.36036,1510.620973,1222.417775,2783.851071,369.7837902,1181.087005,475.1868495,0,0,300.8758644,0,0,0,129.8188279,0,439.5934043,0,0,0,302.7847722,315.1194391,257.9195365,1396.098477,473.1643075,178.8135109,0,0,0,0,726.0085683,0,0,0,324.9403939,408.6538251,436.9970756,414.6164833,5066.242203,1848.91544,1825.284104,453.8019071,4931.778284,1283.031876,3417.536784,6875.457907,9327.542526,4567.239099,4611.799187,1623.183915,870.9409186,340.1479712,1986.398795,1362.452494,2596.757469,860.7949111,438.2841231,141.818115,0,0,0,136.7767857,630.472904,399.5885211,0,832.6985797,0,493.7694979,254.0023804,755.8994526,583.1259673,1159.932221,0,223.8650338,807.5296182,0,0,0,0,373.7101126,0,0,327.1676026,0,465.7079589,531.3892643,241.088701,977.7312124,186.2629941,0,3508.057147,443.7604575,900.6012479,746.190308,0,436.9193343,448.1501749,0,547.8835606,1392.953831,475.2806795,0,1292.282286,2268.367965,2256.739381,3359.295535,2308.707834,1886.247373,250.2403052,440.6667119,0,399.5956198,743.586633,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_6386,460.9692681,0,263.5363095,0,318.8089905,153.1691928,667.8084066,213.238936,0,413.8662484,547.3800641,0,642.5325341,693.2775639,386.5383101,288.632999,283.8016861,1786.282124,789.1766048,3575.209565,1042.908403,0,0,848.7772384,331.7251043,3212.634711,2431.963468,2018.69586,3052.699044,1516.16882,2661.737742,1049.936515,970.6885486,2490.93798,418.5453783,501.4572195,1324.496806,0,1247.862492,1093.461916,464.8064532,611.2088873,759.2321102,924.4594754,1968.478342,1425.560548,777.4153269,130.3555944,601.7517288,1002.342822,232.4239419,505.167798,1557.825935,1231.766387,219.7967021,1007.752757,562.0761892,1804.379189,1816.708633,1260.477757,257.9195365,558.439391,473.1643075,1072.881065,1167.885568,1139.195146,1145.566053,2405.418333,1089.012853,1342.952765,697.2733565,1581.558409,2274.582757,2043.269126,2184.985378,1658.465933,2338.265632,369.783088,0,907.6038141,704.5397548,1710.709167,683.5073569,3125.208139,3566.413319,2283.61955,2594.137043,811.5919576,870.9409186,340.1479712,361.1634173,2452.41449,1154.11443,1721.589822,1533.994431,850.9086898,1001.616293,461.7960383,668.0605508,820.660714,840.6305387,998.9713029,416.9431801,555.1323864,596.8661008,987.5389958,254.0023804,0,1166.251935,0,363.3030081,671.5951015,269.1765394,1109.311393,740.8322046,1425.284936,3538.606273,2242.260675,768.3152717,567.2754361,163.5838013,1014.157688,465.7079589,797.0838964,964.3548042,977.7312124,186.2629941,953.8347703,501.1510211,1331.281372,600.4008319,1492.380616,407.8435907,436.9193343,896.3003499,1327.462708,1643.650682,464.3179435,3802.245436,1750.656934,2153.80381,567.0919912,3385.109072,1033.629395,1385.224701,808.3917313,250.2403052,440.6667119,1244.718151,799.1912396,557.6899748,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_12939,921.9385363,696.3800123,263.5363095,1357.506241,637.617981,2603.876278,3672.946236,5544.212336,2511.002511,6621.859975,4105.35048,1100.364632,1285.065068,462.1850426,0,865.898997,1986.611803,3572.564247,4735.059629,1787.604782,8690.903355,4761.142487,4330.404824,424.3886192,331.7251043,0,911.9863004,3633.652547,610.5398088,0,0,699.9576768,647.125699,0,209.2726891,0,441.4989354,0,1497.43499,364.4873055,116.2016133,814.9451831,759.2321102,739.5675803,590.5435027,475.1868495,259.1384423,130.3555944,601.7517288,334.114274,581.0598547,336.778532,129.8188279,0,219.7967021,503.8763787,0,257.7684556,908.3543166,0,0,1396.098477,473.1643075,2145.762131,0,0,381.855351,0,0,0,697.2733565,0,324.9403939,0,1310.991227,0,1169.132816,0,0,0,704.5397548,1710.709167,1367.014714,3125.208139,823.0184582,1826.89564,576.4748984,811.5919576,290.3136395,340.1479712,0,272.4904989,577.0572152,860.7949111,219.1420616,425.4543449,400.646517,0,501.0454131,273.5535713,210.1576347,799.1770423,1042.35795,416.3492898,596.8661008,246.884749,508.0047607,503.9329684,1166.251935,463.9728882,363.3030081,447.7300677,1076.706158,1109.311393,0,0,2359.070849,2615.970788,1536.630543,1985.464026,1799.421814,253.539422,2561.393774,1859.862425,723.2661031,651.8208083,186.2629941,0,1252.877553,1331.281372,1200.801664,1492.380616,0,0,896.3003499,884.9751383,2739.417803,928.635887,475.2806795,1050.39416,430.760762,2268.367965,0,2325.666139,0,1886.247373,0,440.6667119,746.8308903,998.9890494,743.586633,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
OTU_17093,153.6564227,0,1054.145238,2443.511233,1594.044952,3216.553049,7011.98827,10875.18574,17158.51716,5587.194354,13410.81157,3301.093896,9316.721744,231.0925213,4251.921411,865.898997,851.4050583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699.9576768,0,0,627.8180674,0,0,0,249.5724983,0,0,0,0,184.8918951,590.5435027,712.7802742,0,0,0,0,0,336.778532,129.8188279,273.7258639,0,251.9381894,1405.190473,773.3053667,1513.923861,1260.477757,1547.517219,1116.878782,1892.65723,536.4405327,4087.599487,569.5975729,0,0,0,0,697.2733565,1054.372273,0,0,0,0,0,0,0,0,0,855.3545837,0,1250.083256,0,456.7239099,576.4748984,270.5306525,0,0,0,544.9809977,288.5286076,215.1987278,219.1420616,0,0,230.8980191,0,0,0,199.7942606,625.4147702,277.5661932,2685.897454,1728.193243,6858.06427,3527.530779,4373.444755,2551.850885,1453.212032,2910.24544,6460.236945,3050.60633,2592.912716,0,1572.713899,1121.130338,1536.630543,1134.550872,163.5838013,0,232.8539795,0,241.088701,0,0,0,0,0,0,0,407.8435907,0,0,0,0,0,0,0,0,0,0,775.2220465,1846.966267,269.4639104,0,0,746.8308903,199.7978099,0,k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__Pelagibacteraceae: g__: s__
